"idx","review_id","review_date","rating","review_text","reviewer_hash","app_version","thumbs_up","developer_reply","reply_date","아이_학습후_성장경험_부족","부모_체계적_금융학습_확인_부족","돈이_학습행동의_동기가_된_경험","돈보상의_아쉬움_또는_부작용","아이의_학습_지속_흥미_이용의욕","부모의_금전적_보상부담","참고_학습효과_긍정_언급","학습흥미_방향","P2_근거강도","대표_페인포인트","근거가_되는_리뷰_원문","분류_이유"
"551","dd188b93-db91-4a63-b57e-d52a3a23bd51","2023-08-09","5","좋아요!!","f90e33435493","23.7.1","2","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"552","44f0a17b-b382-472e-9bd7-8825b22a3ade","2023-08-09","5","너무 편해요.","2421d13d6de5","23.8.0","1","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"553","136f4bf1-7992-4ae3-a8bd-6bacd206deb6","2023-08-09","5","사용하기 편리하고 정말 좋은앱같네요!","9de5c5c0e43a","23.8.0","1","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"554","380cb6b5-0ca6-4b39-b188-d96cde6d06f8","2023-08-09","5","아이가 잘 사용하고 있습니다 좋은앱 감사합니다","ba6dd9e13197","23.8.0","0","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"555","e6f2c7e1-cc43-4c49-a0f7-f004d5d5e3c9","2023-08-09","5","남은 잔액이 숫자로 표기되서 용돈을 저축하며 아껴 쓸 수 있다. 다양한 퀴즈를 풀며 내머리에 지식도 쌓을 수 있었다. 교통카드 잔액까지 볼 수 있으면 좋을것 같다.","bf193139a28f","23.8.0","1","","","0","0","0","0","0","0","1","","","","…하며 아껴 쓸 수 있다. 다양한 퀴즈를 풀며 내머리에 지식도 쌓을 수 있었다. 교통카드 잔액까지 볼 수 있으면 좋을것 같다.","아이가 경제·금융 지식을 실제로 익혔다는 경험 기반 서술 (핵심 페인포인트에 대한 반증 자료)."
"556","a0110ba3-d990-41e9-bf56-9a50b79544a7","2023-08-09","5","좋음","8c14f0ca07b8","23.8.0","2","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"557","a6fd9315-d52e-4c41-88f2-9f888b0725a9","2023-08-09","5","문제도 엄청 어렵지 않고 돈 문제 나와서 괜찮아요. 와이파이 있을때만 되는 건 좀 불폄하지만 괜찮아요","a3d78de5d4c2","23.8.0","0","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"558","ff393364-1171-44e6-bb5e-b78b16ba3407","2023-08-09","4","아이가 용돈을 스스로 체크해요. 금융보상문제는 매일풀고있고요ㅡ금융보상문제는 좀더 학습과 연계된다던지 하먼 좋겠네요. 자기가 쓴 내역을 보더니 군것질을 줄이려하네요.먹는데 100프로라고🤣. 용돈관리에 좋은것같아요.","132f540f16f0","23.8.0","0","","","0","1","0","0","1","0","1","긍정","간접","부모_체계적_금융학습_확인_부족","금융보상문제는 좀더 학습과 연계된다던지 하먼 좋겠네요","보상 문제가 실제 학습과 연계되지 않는다는 지적 — 체계성 부족의 직접 언급."
"559","9456068f-1066-4e2d-a6d0-062ed521c379","2023-08-09","5","앱이 너무 좋아요","8daef724f717","","3","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"560","fdb62de8-03bd-4d3f-b4ff-c291d6f9c85c","2023-08-09","5","카드도 멋지고 앱도 좋습니당 허허","892b347fbb3b","23.8.0","1","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"561","29209779-9255-4b77-b0a6-96efb574f3ab","2023-08-09","5","굿","f03ac0950301","23.8.0","2","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"562","24e80df0-1aed-4152-b2c8-49b85ada2af9","2023-08-09","4","아이가 더 좋아합니다. 단 제 계좌에서 직접 충전이 돼면 편하겠다 싶습니다.","ec198bb1fd72","23.8.0","1","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"563","5a0b7dc0-e7ad-4947-bb64-d977b52f7dcd","2023-08-09","5","카드등록하고 바로 쓸 수 있어서 너무좋아요","ad22c6036dad","23.8.0","0","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"564","279bede8-9346-4948-94ac-6f642e331d14","2023-08-09","5","현금을 들고다니지않아서 안전하고 돈에대한 개념을 올바르게 심을수있어 좋은것 같습니다","814e55070f1b","23.8.0","4","","","0","0","0","0","0","0","1","","","","현금을 들고다니지않아서 안전하고 돈에대한 개념을 올바르게 심을수있어 좋은것 같습니다","아이가 경제·금융 지식을 실제로 익혔다는 경험 기반 서술 (핵심 페인포인트에 대한 반증 자료)."
"565","6e7bad29-0c1e-4f00-acea-8ac2af6ff2a6","2023-08-09","5","지식도쌓고용돈도받고~강추!!","87581f99eb99","23.8.0","2","","","0","0","1","0","0","0","1","","","돈이_학습행동의_동기가_된_경험","지식도쌓고용돈도받고~강추!!","퀴즈·문제풀이와 금전 보상을 연결지어 긍정적으로 서술 — 보상이 학습 행동의 이유로 제시됨."
"566","152665c9-9a7f-4a61-8b27-0dcb0e8dff77","2023-08-09","5","돈 벌기 쉽어서 재미있다","50ff907d9a31","23.8.0","1","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"567","fee76c0c-bf86-45a5-989b-f6b654f29863","2023-08-09","5","현금으로주다 잊어버리는경우도 다반사였는데 자동으로전달되고 관리되니 편한듯해요. 문제보상의 어떤문제를 맞혔는지도 부모도확인가능하면좋을듯해요. 그래야 다시물어보고 학습이 제대로잘되었는지 확인도될듯해서요.","450f2a29e4a1","23.8.0","5","","","0","1","0","0","0","0","0","","직접","부모_체계적_금융학습_확인_부족","문제보상의 어떤문제를 맞혔는지도 부모도확인가능하면좋을듯해요. 그래야 다시물어보고 학습이 제대로잘되었는지 확인도될듯해서요","부모가 아이의 학습 진행·성취를 확인할 수 없음. 확인하고 싶은 이유(다시 물어보고 학습 점검)까지 명시된 최상급 근거."
"568","2fc16a60-a5ea-414e-9fbe-86f4a773ee61","2023-08-09","5","너무 좋아요","5b76a88e8372","23.8.0","2","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"569","098c34bf-fb3d-4779-abf8-f5e8aa53e74e","2023-08-09","5","안그래도 카드사용이 많은데 너무 좋은 앱인거 같아요 가입절차도 간단하고 필요할때마다 충전해서 사용하니 편합니다^^","c0c27e5daf7d","23.8.0","10","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"570","39078d51-8744-418b-b6a4-cad99fb4bac7","2023-08-09","5","하루마다 퀴즈를 통해 용돈을 얻을 수 있는게 정말 좋은 거 같아요.","dfc83c39d784","23.8.0","0","","","0","0","1","0","0","0","0","","","돈이_학습행동의_동기가_된_경험","하루마다 퀴즈를 통해 용돈을 얻을 수 있는게 정말 좋은 거 같아요.","퀴즈·문제풀이와 금전 보상을 연결지어 긍정적으로 서술 — 보상이 학습 행동의 이유로 제시됨."
"571","37297d18-fdfe-4bed-88cd-8945924130f1","2023-08-09","5","매번 현금으로 용돈을 주고 용돈기입장을 작성했는데 퍼핀 사용후 용돈기입장을 일일이 쓰지 않아도 되고 현금으로 쓸때는 계속 동전이 생겨서 불편했는데 카드로 사용하니까 너무 편하고 좋아요^^","f3facda20127","23.8.0","1","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"572","38df490c-8fca-4d42-917b-7a5b569805f8","2023-08-09","5","아이들 용돈 관리에 사용하기도 편하고 퀴즈풀이로 동기유발도 되서 좋아요","781ef6ceb0d7","23.8.0","1","","","0","0","1","0","0","0","0","","","돈이_학습행동의_동기가_된_경험","아이들 용돈 관리에 사용하기도 편하고 퀴즈풀이로 동기유발도 되서 좋아요","퀴즈·문제풀이와 금전 보상을 연결지어 긍정적으로 서술 — 보상이 학습 행동의 이유로 제시됨."
"573","67ebdee6-9e38-45e3-a621-b92ccf6ffbd1","2023-08-09","5","문제풀고 용돈을 받을수 있어서 좋은것 같아요","91869f41c3f4","23.8.0","1","","","0","0","1","0","0","0","0","","","돈이_학습행동의_동기가_된_경험","문제풀고 용돈을 받을수 있어서 좋은것 같아요","퀴즈·문제풀이와 금전 보상을 연결지어 긍정적으로 서술 — 보상이 학습 행동의 이유로 제시됨."
"574","f1fb57f6-6ba0-4a34-922e-af4650fd76d4","2023-08-09","5","아이첫용돈을 퍼핀이용했어요~ 현금은불안했는데 체크카드형식이고 엄마가관리할수있고 아이도 자기이름이 적혀있는 카드를보고 너무좋아 하네요","2534c78db585","23.8.0","0","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"575","339ea573-62b1-4491-ac27-f79392af4bd8","2023-08-09","4","잘사용하고 있습니다. 용돈이 입금되고 나가는걸 수치로 확인할수있으니 아이가 현금으로 용돈사용할때보다 사용가능한 금액을 체크하고 아껴사용하려는 모습을 보여 만족합니다. 충전하고 용돈을지급하는 방법도 편하고 좋네요.","77cf0f0c2f74","23.8.0","5","","","0","0","0","0","0","0","1","","","","잘사용하고 있습니다. 용돈이 입금되고 나가는걸 수치로 확인할수있으니 아이가 현금으로 용돈사용할때보다 사용가능한 금액을 체크하고 아껴사용하려는 모습을 보여 만족합니…","아이가 경제·금융 지식을 실제로 익혔다는 경험 기반 서술 (핵심 페인포인트에 대한 반증 자료)."
"576","4196ab85-e6ae-47dc-97b8-c5dffcb66129","2023-08-09","5","넘 좋아요","e644d2c217e6","23.8.0","2","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"577","64a10df1-18d8-4c6e-9d7b-b232918ac51a","2023-08-09","4","아이의 경제관념을 세우기에 좋은거같아요 학습맵을 추가 구매해야하는데 너무 비싸서 아쉬워요","1224867293dc","23.8.0","1","","","0","1","0","0","0","0","1","","간접","부모_체계적_금융학습_확인_부족","학습맵을 추가 구매해야하는데 너무 비싸서 아쉬워요","학습 콘텐츠가 유료·고가여서 접근이 제한됨."
"578","ddcd177d-8135-40b7-9447-44a05192f49f","2023-08-09","5","아이들 용돈 관리도 편하고, 어디서 사용하는지도 알수있어서 좋아요","3838de78d1ce","23.7.1","0","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"579","b438ab82-93b4-444d-af4c-c6b981624368","2023-08-09","5","아이 용돈 관리를 위해 출시 전에 미리 신청하고 기다렸어요. 아이가 확실히 본인 이름의 카드를 사용하면서 계획성있게 용돈을 사용하기 시작하더라고요. (예전엔 카드를 무슨 화수분인 줄 알았는데ㅎ) 이젠 사용 내역까지 바로 기록 할 수 있게 되니 더 좋아요♡","5b2ac66aef9a","23.8.0","5","","","0","0","0","0","0","0","1","","","","아이 용돈 관리를 위해 출시 전에 미리 신청하고 기다렸어요. 아이가 확실히 본인 이름의 카드를 사용하면서 계획성있게 용돈을 사용하기 시작하더라고요. (예전엔 카드…","아이가 경제·금융 지식을 실제로 익혔다는 경험 기반 서술 (핵심 페인포인트에 대한 반증 자료)."
"580","eb6f978b-f475-4200-92f2-b23283f6157d","2023-08-09","5","좋습니다.","a6f2054928e7","23.7.1","2","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"581","a747c0be-33b6-4dfb-b4ed-abaca7767758","2023-08-09","4","좋아요~ 용돈 자동으로 출금되니 따로 이체 안 챙겨도 되니 편하내요~~ 은근 귀찮음~ 경제상식 퀴즈 풀면 보너스 지급(내돈으로) 되는것도 괜찮내요~ 이벤트가 더 많았음 좋겠어요 굿","b3db9b67b3f0","23.8.0","4","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"582","3d33d269-7bee-4847-8b08-dff713b2fa20","2023-08-09","5","용돈을 관리하기 쉬워요","1295d3412da1","23.8.0","1","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"583","fc77d709-8b84-4a0a-a261-44f8a8ce6f28","2023-08-09","5","카드디자인도예쁘고 소비기록도잘남길수있어좋습니다","0936a31cb051","23.8.0","1","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"584","29f75adb-195d-4ce7-8c6b-fb8976539806","2023-08-09","5","아이가 스스로 얼마사용했는지도 알수있고 잔돈도 안남고 아주편한 카드에요~~^^","6d9f2c46463e","23.8.0","0","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"585","4a017075-4a07-4a45-9d75-5c34a06ac936","2023-08-09","5","너무 아이가좋아해요♡♡♡","b53fa81d086e","23.8.0","4","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"586","37974b5d-a503-4c28-bb93-024423b2335e","2023-08-09","5","용돈관리가 잘되고 편하게 사용하고,대부분에 가맹점에서 사용이가능하다는게 너무 좋네요","c553e5fd6d0a","23.7.1","2","","","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"587","55f6898a-4ca7-4e34-96cb-b962ee011211","2023-08-09","5","아이사용처를 알수있어서좋고 포인트받으려고 하루공부를 빼먹지않고 잘하고있어요^^ 아이와소통하는것같아서 더 좋습니다.","14d4b5dae574","23.8.0","2","","","0","0","1","0","1","0","0","긍정","","돈이_학습행동의_동기가_된_경험","아이사용처를 알수있어서좋고 포인트받으려고 하루공부를 빼먹지않고 잘하고있어요^^ 아이와소통하는것같아서 더 좋습니다.","퀴즈·문제풀이와 금전 보상을 연결지어 긍정적으로 서술 — 보상이 학습 행동의 이유로 제시됨."
"588","34c8dc48-2014-40bd-9dea-fb6c58123069","2023-08-09","4","안녕하세요 전 이 앱을 사용하여 카드를 쓰고있는 사람입니다 일단 퍼핀카드의 장점은요 1.청주페이는 못쓰는 곳이 꽤 많은 반면 퍼핀은 저희동네에선 못쓰는곳이 없고좀 떨어진 동네를 가도 쓸쑤 있습니다 2. 퀴즈를 일정 개수를 풀면 보너스 용돈이 있습니다.그리고 단점이라 하면 오늘 겪은 일인데 용돈이 보내준 다음날에 왔습니다. 용돈이 늦게 들어온다는 공지가 있었는데 알림이 안떴습니다 제 리뷰는 여기까지 입니다","7f0a7d32f329","23.8.0","0","","","0","0","1","0","0","0","0","","","돈이_학습행동의_동기가_된_경험","…는곳이 없고좀 떨어진 동네를 가도 쓸쑤 있습니다 2. 퀴즈를 일정 개수를 풀면 보너스 용돈이 있습니다.그리고 단점이라 하면 오늘 겪은 일인데 용돈이 보내준 다음날…","퀴즈·문제풀이와 금전 보상을 연결지어 긍정적으로 서술 — 보상이 학습 행동의 이유로 제시됨."
